translation_proxy_locked_id,fit_slot,source_pool,age,throws_or_bats,position_or_role,market_access_bucket,availability_gate_pass,pitcher_diagnostic_pct,starter_runway_proxy_pct,traffic_command_proxy_pct,market_access_score,availability_gate_score,feature_coverage_score,translation_proxy_component_coverage,pitcher_translation_proxy_score,pitcher_translation_proxy_band,translation_proxy_status,research_status,manual_check_flags,candidate_name_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,recommendation_label,release_policy
LOCKED-TRANS-C17E3DB26B5B,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,43.14105039934705,59.67294350842418,10.0,0.0,0.0,100.0,48.20349847694281,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C1A3E2259C18,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,46.24628344895937,50.85232903865214,45.0,0.0,0.0,100.0,48.52465312190287,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C2EBE12BD7AD,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,46.24628344895937,46.73934588701685,45.0,0.0,0.0,100.0,47.49640733399406,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C309D500832A,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,46.24628344895937,49.18731417244797,10.0,0.0,0.0,100.0,46.35839940535183,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C449DB092EAA,foreign_pitcher,regular_foreign_pitcher,32.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,46.24628344895937,62.68582755203172,10.0,0.0,0.0,100.0,49.73302775024777,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C4BE3F383E19,foreign_pitcher,regular_foreign_pitcher,24.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,42.43062438057483,63.69672943508424,10.0,0.0,0.0,100.0,49.031838453914766,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C5002CC369FC,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,39.556491575817645,61.496531219028746,10.0,0.0,0.0,100.0,47.763255698711596,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C57D884C215A,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,47.53304815484172,50.27750247770069,15.0,0.0,0.0,100.0,47.2026376581356,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C591218AC1D3,foreign_pitcher,regular_foreign_pitcher,24.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,32.30452674897119,81.7544619005086,45.48373282433408,35.0,0.0,0.0,100.0,53.250906705902025,watch,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C5E98E295867,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,58.43621399176955,48.77909513962812,33.41731005314311,35.0,0.0,0.0,100.0,49.82996549572367,watch,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C6525A6F30E0,foreign_pitcher,regular_foreign_pitcher,28.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,69.34156378600824,37.15375917157108,56.3189320804121,10.0,0.0,0.0,100.0,54.67064194879826,watch,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C70DD5557066,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,50.08671952428146,52.95341922695739,45.0,0.0,0.0,100.0,50.010034687809714,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C7C380A2976B,foreign_pitcher,regular_foreign_pitcher,34.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,47.6249599195476,55.41129831516353,10.0,0.0,0.0,100.0,48.25906455867778,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C85C231AFD66,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,46.24628344895937,56.50148662041626,15.0,0.0,0.0,100.0,48.43694251734391,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C982F56546DD,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,46.24628344895937,48.06739345887017,45.0,0.0,0.0,100.0,47.82841922695738,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C9DBEBB84490,foreign_pitcher,regular_foreign_pitcher,32.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,34.15637860082305,51.65202987923503,46.287649834616026,75.0,100.0,0.0,100.0,53.48183350870968,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CA0A6C0E6968,foreign_pitcher,regular_foreign_pitcher,35.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,39.556491575817645,64.11298315163529,10.0,0.0,0.0,100.0,48.41736868186324,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CA48213F1A59,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,40.0,46.24628344895937,39.01883052527255,75.0,100.0,0.0,100.0,52.066278493557974,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CA64A4BB3578,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,60.51783944499505,54.21209117938552,15.0,0.0,0.0,100.0,51.43248265609514,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CAF9345EE962,foreign_pitcher,regular_foreign_pitcher,25.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,24.897119341563787,73.16453570012229,31.185829591291547,35.0,0.0,0.0,100.0,45.306727125322595,watch,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|home_run_damage_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CBCA5B0B5546,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,39.352901096018186,52.299306243805745,15.0,0.0,0.0,100.0,45.66305183495598,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CC507DE5F8E8,foreign_pitcher,regular_foreign_pitcher,32.0,Left,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,51.68884451699411,60.30723488602577,15.0,0.0,0.0,100.0,50.74901985075497,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CC7845913396,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,39.556491575817645,64.84638255698712,10.0,0.0,0.0,100.0,48.60071853320119,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CCC9652582A9,foreign_pitcher,regular_foreign_pitcher,28.0,Left,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,6.790123456790123,75.85529106355558,32.877640331665226,75.0,100.0,0.0,100.0,47.97026988584224,watch,research_proxy_needs_manual_review,risk_review_needed,damage_command_risk_review|walk_command_risk|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CCDB91D0E06F,foreign_pitcher,regular_foreign_pitcher,30.0,Left,SP/multi-inning pitcher candidate pool,medical_red_flag,False,37.242798353909464,62.8457819949671,38.1324050622586,15.0,0.0,0.0,100.0,47.16738627047926,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CCE9616EE1EF,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,49.02340334052352,64.60852329038653,15.0,0.0,0.0,100.0,51.15798165772751,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CCEE64EDCDC1,foreign_pitcher,regular_foreign_pitcher,28.0,Left,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,40.0,43.67275403719466,41.73439048562933,35.0,0.0,0.0,100.0,45.101786130706,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CD0FA7FE7F13,foreign_pitcher,regular_foreign_pitcher,29.0,Left,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,36.0082304526749,54.74153401281471,40.28869801416878,75.0,100.0,0.0,100.0,53.31002714254834,watch,research_proxy_needs_manual_review,risk_review_needed,damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CD1630856190,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,46.24628344895937,51.38751238850347,15.0,0.0,0.0,100.0,47.15844895936571,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
